Date,Open,High,Low,Close,Adj Close,Volume
2008-03-01,11.743732,11.773869,10.264277,10.970629,10.970629,5846452106
2008-04-01,11.151701,14.566900,10.983830,14.303636,14.303636,5743234666
2008-05-01,14.403761,15.005008,13.395042,14.590312,14.590312,4200999578
2008-06-01,14.508120,14.646103,12.829163,13.111355,13.111355,3765445109
2008-07-01,12.940994,13.840124,11.596533,11.799522,11.799522,4179045594
2008-08-01,11.768638,12.718827,11.504379,11.538999,11.538999,2762893330
2008-09-01,11.874741,12.009486,9.482208,9.975609,9.975609,5383242366
2008-10-01,10.240367,10.385572,7.707112,8.950452,8.950452,8001704352
2008-11-01,8.906118,9.274238,6.159413,7.296650,7.296650,6345013858
2008-12-01,7.140237,8.206739,6.539987,7.662529,7.662529,4537239177
2009-01-01,7.686190,8.775358,7.042354,8.431646,8.431646,4411742543
2009-02-01,8.326042,9.489431,8.207984,8.418197,8.418197,4480141965
2009-03-01,8.302132,8.945470,7.209228,8.669006,8.669006,4576100295
2009-04-01,8.562406,10.056057,8.483452,9.862284,9.862284,3526484770
2009-05-01,9.838871,10.391799,9.581337,10.391799,10.391799,2289963292
2009-06-01,10.429159,11.141738,10.009731,10.500392,10.500392,2829004207
2009-07-01,10.565398,11.275238,9.862533,11.034889,11.034889,2931635455
2009-08-01,11.176607,11.814466,10.923058,11.498650,11.498650,1956851371
2009-09-01,11.449086,12.627668,11.272498,12.349959,12.349959,2050842356
2009-10-01,12.278975,13.988567,12.019946,13.352950,13.352950,3098550758
2009-11-01,13.376860,14.621694,13.156686,14.520573,14.520573,1642381057
2009-12-01,14.648344,15.591310,14.425430,15.441621,15.441621,1711202055
2010-01-01,15.615220,15.678981,13.091181,13.199027,13.199027,3577378821
2010-02-01,13.315092,13.636387,12.951455,13.120820,13.120820,2089173495
2010-03-01,13.180596,14.652080,13.144232,14.125056,14.125056,3363548325
2010-04-01,14.230411,14.890188,12.977109,13.093423,13.093423,2933394020
2010-05-01,13.113348,13.273249,11.457056,12.095413,12.095413,3274676457
2010-06-01,11.965899,12.683708,11.076483,11.082211,11.082211,2403503278
2010-07-01,11.090679,12.391055,10.800268,12.075986,12.075986,2782791635
2010-08-01,12.179100,12.667519,11.149459,11.208488,11.208488,2122132569
2010-09-01,11.332025,13.371132,11.270256,13.095664,13.095664,2396990959
2010-10-01,13.200521,15.560177,12.922812,15.285207,15.285207,3185812619
2010-11-01,15.335768,15.712356,13.781095,13.840871,13.840871,2346438185
2010-12-01,14.022440,15.118333,14.007496,14.793799,14.793799,1697747812
2011-01-01,14.856315,16.013975,14.833152,14.952953,14.952953,2408369449
2011-02-01,15.055817,15.720575,14.977610,15.277735,15.277735,1681037411
2011-03-01,15.386826,15.422692,13.730535,14.614222,14.614222,2414576630
2011-04-01,14.664036,14.824185,12.926548,13.551705,13.551705,2820199328
2011-05-01,13.591556,13.592303,12.787071,13.176113,13.176113,1819912003
2011-06-01,13.151704,13.280222,11.781341,12.612226,12.612226,2373868616
2011-07-01,12.621193,15.628919,12.612226,15.035892,15.035892,3254372638
2011-08-01,15.223439,15.330039,12.225675,13.473498,13.473498,4287032849
2011-09-01,13.468268,13.910859,12.714842,12.827918,12.827918,2353978341
2011-10-01,12.698652,15.011234,11.970133,14.760673,14.760673,3100196907
2011-11-01,14.448344,15.399778,13.980846,14.928793,14.928793,2421060842
2011-12-01,14.943986,16.108622,14.919080,16.087200,16.087200,2210153263
2012-01-01,16.262545,16.693678,14.061046,14.448593,14.448593,2956745222
2012-02-01,14.568892,15.581596,14.424434,15.398533,15.398533,1901685367
2012-03-01,15.498408,16.403267,14.790561,15.971136,15.971136,1900304210
2012-04-01,15.959430,16.267525,14.699901,15.064783,15.064783,2363935524
2012-05-01,15.038382,15.886703,14.420947,14.467273,14.467273,2355728878
2012-06-01,14.241370,14.642367,13.861045,14.447597,14.447597,1867144380
2012-07-01,14.491183,16.005009,13.999775,15.765158,15.765158,2059153390
2012-08-01,15.873004,17.160429,15.527051,17.063293,17.063293,1889588194
2012-09-01,17.049843,19.050842,16.774626,18.792063,18.792063,2416126416
2012-10-01,18.905388,19.287207,16.679979,16.943991,16.943991,2882716781
2012-11-01,16.924065,17.415222,15.840625,17.394053,17.394053,1874166603
2012-12-01,17.490442,18.159433,16.994551,17.618462,17.618462,1674071398
2013-01-01,17.918339,18.952711,17.323069,18.821701,18.821701,2104065102
2013-02-01,18.884216,20.148727,18.881727,19.955202,19.955202,1860563808
2013-03-01,19.870520,21.021208,19.758442,19.780607,19.780607,1708335347
2013-04-01,19.801031,20.613735,18.960432,20.537271,20.537271,2150117073
2013-05-01,20.504644,22.929056,20.332788,21.699165,21.699165,1984101129
2013-06-01,21.743500,22.685966,21.101406,21.927061,21.927061,1950507679
2013-07-01,22.078493,23.113365,21.808506,22.110872,22.110872,2057503228
2013-08-01,22.291447,22.657824,21.060062,21.093437,21.093437,1344504713
2013-09-01,21.279240,22.565170,21.269028,21.815977,21.815977,1329906200
2013-10-01,21.924072,25.940767,20.995804,25.668289,25.668289,2217259798
2013-11-01,25.698425,26.600296,25.031178,26.390831,26.390831,1054200647
2013-12-01,26.488464,27.920347,26.127567,27.913124,27.913124,1358802104
2014-01-01,27.782366,29.552729,26.955713,29.414000,29.414000,2188640930
2014-02-01,29.369913,30.607277,28.095192,30.277761,30.277761,1627931099
2014-03-01,30.056091,30.560204,27.570307,27.772251,27.772251,1431962004
2014-04-01,27.859013,30.158699,25.071167,26.260900,26.260900,1347112369
2014-05-01,26.283339,28.314262,25.096100,27.917852,27.917852,732559737
2014-06-01,27.958241,29.042763,26.863747,28.685246,28.685246,760049001
2014-07-01,28.836828,29.900408,28.173151,28.501747,28.501747,692217279
2014-08-01,28.441914,29.286594,27.923336,28.501747,28.501747,553182606
2014-09-01,28.514214,29.742342,28.332712,28.788960,28.788960,670345396
2014-10-01,28.721645,28.970463,25.335442,27.877462,27.877462,1043268450
2014-11-01,27.698954,27.818624,26.431433,27.017324,27.017324,570413781
2014-12-01,26.871225,26.996382,24.383057,26.247936,26.247936,917297545
2015-01-01,26.378078,27.034277,24.311253,26.652824,26.652824,1004562476
2015-02-01,26.513706,28.158192,25.856510,27.843555,27.843555,651908915
2015-03-01,27.949764,28.816385,27.136497,27.324980,27.324980,772972385
2015-04-01,27.354897,28.478811,25.979174,26.867001,26.867001,847552576
2015-05-01,26.921499,27.209499,26.054251,26.605499,26.605499,637318000
2015-06-01,26.839500,27.187000,26.025000,26.025499,26.025499,686410000
2015-07-01,26.236500,33.931999,25.759001,31.280500,31.280500,1266380000
2015-08-01,31.267000,33.744999,28.252501,30.912500,30.912500,1074348000
2015-09-01,30.118000,32.544998,29.469000,30.421000,30.421000,959100000
2015-10-01,30.418501,36.500000,29.992500,35.540501,35.540501,988772000
2015-11-01,35.553001,38.135399,35.292500,37.130001,37.130001,678696000
2015-12-01,37.355499,38.999001,36.208500,37.944000,37.944000,862006000
2016-01-01,37.150002,37.599998,33.662998,37.147499,37.147499,931224000
2016-02-01,37.522999,39.493500,33.153000,34.888500,34.888500,1287340000
2016-03-01,35.181000,37.894001,34.266998,37.247501,37.247501,834848000
2016-04-01,36.930000,38.494999,34.450001,34.650501,34.650501,843080000
2016-05-01,34.881500,36.986500,34.450500,36.785999,36.785999,699930000
2016-06-01,36.726501,36.860500,33.164200,34.605000,34.605000,787250000
2016-07-01,34.610001,38.927502,34.410751,38.439499,38.439499,598296000
2016-08-01,38.054501,39.487499,38.054501,38.352501,38.352501,527708000
2016-09-01,38.462502,39.492500,37.700001,38.864498,38.864498,551028000
2016-10-01,38.712502,40.834000,38.474998,39.227001,39.227001,679126000
2016-11-01,39.144501,39.781651,36.376999,37.902000,37.902000,852844000
2016-12-01,37.872002,40.219002,36.851250,38.591000,38.591000,641946000
2017-01-01,38.940498,42.097500,38.790001,39.839500,39.839500,664002000
2017-02-01,39.984001,41.672501,39.559502,41.160500,41.160500,513672000
2017-03-01,41.442501,42.674999,40.168499,41.478001,41.478001,676702000
2017-04-01,41.460999,45.842499,40.851002,45.298000,45.298000,504374000
2017-05-01,45.097000,48.963501,45.072498,48.243000,48.243000,643602000
2017-06-01,48.447498,49.412498,45.415501,45.436501,45.436501,871752000
2017-07-01,45.609001,49.310001,44.739498,46.525002,46.525002,733584000
2017-08-01,46.618999,47.098999,45.169998,46.966499,46.966499,559160000
2017-09-01,47.056499,47.989300,45.485001,47.955502,47.955502,561076000
2017-10-01,47.999001,52.419498,47.391998,50.832001,50.832001,635594000
2017-11-01,50.860500,53.118752,50.650501,51.070499,51.070499,485310000
2017-12-01,50.790001,53.924500,49.414001,52.320000,52.320000,563274000
2018-01-01,52.417000,59.344501,52.261501,58.497002,58.497002,574768000
2018-02-01,58.130501,58.700001,49.627998,55.236500,55.236500,847640000
2018-03-01,55.393501,58.852501,49.032001,51.589500,51.589500,907066000
2018-04-01,51.140999,54.708248,49.518501,50.866501,50.866501,834318000
2018-05-01,50.682999,55.537498,50.314499,54.249500,54.249500,636988000
2018-06-01,54.967499,59.314301,54.800499,55.782501,55.782501,641920000
2018-07-01,54.950001,63.694500,54.689999,60.862999,60.862999,638802000
2018-08-01,61.400002,62.825001,59.411999,60.909500,60.909500,576168000
2018-09-01,60.213501,60.649502,57.345501,59.673500,59.673500,577248000
2018-10-01,59.994499,60.498001,49.791500,53.838501,53.838501,969894000
2018-11-01,53.790001,54.778500,49.800999,54.721500,54.721500,734702000
2018-12-01,56.157001,56.232498,48.505501,51.780499,51.780499,805152000
2019-01-01,50.828499,55.866501,50.703499,55.818501,55.818501,614280000
2019-02-01,55.619999,57.349998,54.299999,55.995998,55.995998,578654000
2019-03-01,56.244999,61.589500,56.165001,58.665501,58.665501,632186000
2019-04-01,59.205002,64.463501,58.750000,59.424000,59.424000,557104000
2019-05-01,59.402500,59.542500,55.008999,55.181499,55.181499,666348000
2019-06-01,53.275002,56.205502,51.250000,54.045502,54.045502,681936000
2019-07-01,54.900002,63.277500,54.685150,60.834000,60.834000,658972000
2019-08-01,60.701500,61.705502,57.007000,59.404999,59.404999,577648000
2019-09-01,58.851501,62.415001,58.160000,60.950001,60.950001,537988000
2019-10-01,60.950001,64.965500,58.121498,63.005501,63.005501,575166000
2019-11-01,63.250000,66.776451,63.025002,65.248001,65.248001,498474000
2019-12-01,65.050003,68.250000,63.950001,66.850998,66.850998,547142000
2020-01-01,67.077499,75.160698,67.077499,71.711502,71.711502,673832000
2020-02-01,73.099998,76.605301,63.549999,66.966499,66.966499,741612000
2020-03-01,67.580498,70.507500,50.676800,58.140499,58.140499,1427842000
2020-04-01,56.099998,67.999496,53.990501,67.432999,67.432999,926702000
2020-05-01,66.425003,72.050003,64.949997,71.445999,71.445999,637326000
2020-06-01,70.919502,73.797050,67.350502,70.680496,70.680496,776568000
2020-07-01,70.555000,79.349503,70.490997,74.148003,74.148003,704940000
2020-08-01,74.332001,82.960999,72.932503,81.709000,81.709000,756618000
2020-09-01,81.831497,86.658997,70.327499,73.480003,73.480003,811352000
2020-10-01,74.213501,84.349998,71.800003,81.050499,81.050499,785084000
2020-11-01,81.407997,90.903000,80.801498,88.037003,88.037003,700708000
2020-12-01,88.718498,92.360001,84.949997,87.594002,87.594002,629318000
2021-01-01,87.876999,96.742996,84.949997,91.787003,91.787003,661654000
2021-02-01,92.678497,107.634003,92.546501,101.843002,101.843002,588580000
2021-03-01,102.825996,106.440498,100.500000,103.431503,103.431503,695884000
2021-04-01,104.897499,122.618896,104.844498,120.505997,120.505997,614494000
2021-05-01,120.136002,122.147202,111.502502,120.578003,120.578003,509114000
2021-06-01,121.099998,127.795998,119.141502,125.316002,125.316002,548656000
2021-07-01,124.849747,140.011002,124.849747,135.220993,135.220993,456776000
2021-08-01,135.484497,146.489502,134.183502,145.462006,145.462006,372312000
2021-09-01,145.649994,146.820496,133.000000,133.265503,133.265503,505198000
2021-10-01,133.554504,149.117996,131.166504,148.270493,148.270493,496572000
2021-11-01,148.164993,151.850006,142.065994,142.451996,142.451996,443172000
2021-12-01,144.212494,149.604996,140.250000,144.679504,144.679504,479260000
2022-01-01,144.475494,146.610001,124.641953,135.698502,135.698502,615510000
2022-02-01,137.835007,152.100006,124.764503,134.891006,134.891006,732650000
2022-03-01,134.479996,144.162506,125.860748,139.649506,139.649506,637420000
2022-04-01,140.009995,144.043747,113.124252,114.966499,114.966499,564940000
2022-05-01,113.906502,123.142998,102.208000,114.039001,114.039001,717486000
2022-06-01,114.931503,119.398499,105.628548,109.372498,109.372498,627132000
2022-07-01,108.336998,120.434998,104.760002,116.639999,116.639999,638766600
2022-08-01,115.529999,123.260002,108.800003,109.150002,109.150002,430961500
2022-09-01,109.199997,112.639999,96.029999,96.150002,96.150002,532993100
2022-10-01,97.220001,105.099998,91.900002,94.660004,94.660004,584537500
2022-11-01,95.589996,101.449997,83.449997,101.449997,101.449997,603449000
2022-12-01,101.400002,102.589996,86.370003,88.730003,88.730003,498585400
2023-01-01,89.830002,101.580002,85.570000,99.870003,99.870003,526178100
2023-02-01,99.739998,108.820000,88.860001,90.300003,90.300003,754400500
2023-03-01,90.160004,107.510002,89.769997,104.000000,104.000000,725477100
2023-04-01,102.669998,109.629997,102.379997,108.220001,108.220001,461670700
2023-05-01,107.720001,127.050003,104.500000,123.370003,123.370003,620317400
2023-06-01,123.500000,129.550003,116.910004,120.970001,120.970001,521386300
2023-07-01,120.320000,134.070007,115.830002,133.110001,133.110001,525456900
2023-08-01,130.854996,138.399994,127.000000,137.350006,137.350006,463482000
2023-09-01,138.429993,139.929993,128.190002,131.850006,131.850006,389593900
2023-10-01,132.154999,142.380005,121.459999,125.300003,125.300003,514877100
2023-11-01,125.339996,141.100006,124.925003,133.919998,133.919998,405635900
2023-12-01,133.320007,143.945007,129.399994,140.929993,140.929993,482059400
2024-01-01,139.600006,155.199997,136.850006,141.800003,141.800003,428771200
2024-02-01,143.690002,150.695007,136.639999,139.779999,139.779999,475231400
2024-03-01,139.610001,153.199997,131.550003,152.259995,152.259995,507013200
2024-04-01,151.830002,161.699997,151.080994,157.949997,157.949997,364668200
2024-04-25,153.289993,158.279999,152.768005,157.949997,157.949997,34452188
