Date,Open,High,Low,Close,Adj Close,Volume
2008-06-01,28.240000,29.570000,27.110001,27.510000,20.132757,1560439100
2008-07-01,27.270000,27.910000,24.870001,25.719999,18.822775,1637501300
2008-08-01,25.920000,28.500000,25.070000,27.290001,19.971752,1206949700
2008-09-01,27.670000,27.760000,23.500000,26.690001,19.610561,1927538700
2008-10-01,26.379999,27.469999,20.650000,22.330000,16.407028,3044579400
2008-11-01,22.480000,23.660000,17.500000,20.219999,14.856706,1794911800
2008-12-01,19.879999,21.250000,18.469999,19.440001,14.380359,1546943400
2009-01-01,19.530001,21.000000,16.750000,17.100000,12.649395,1564043400
2009-02-01,17.030001,19.930000,16.100000,16.150000,11.946647,1456213400
2009-03-01,15.960000,18.879999,14.870000,18.370001,13.682023,1625752800
2009-04-01,18.230000,21.200001,18.180000,20.260000,15.089703,1562400700
2009-05-01,20.190001,20.940001,19.010000,20.889999,15.558923,1101122400
2009-06-01,21.000000,24.340000,20.860001,23.770000,17.816393,1411144700
2009-07-01,24.049999,25.719999,22.000000,23.520000,17.629011,1517459800
2009-08-01,23.820000,25.490000,23.030001,24.650000,18.475973,993250400
2009-09-01,24.350000,26.250000,23.760000,25.719999,19.386377,1038979700
2009-10-01,25.410000,29.350000,24.430000,27.730000,20.901411,1523430100
2009-11-01,27.700001,30.139999,27.410000,29.410000,22.167700,1018256700
2009-12-01,29.520000,31.500000,29.250000,30.480000,23.075768,920605500
2010-01-01,30.620001,31.240000,27.660000,28.180000,21.334478,1359650900
2010-02-01,28.389999,29.030001,27.570000,28.670000,21.705442,1074643300
2010-03-01,28.770000,30.570000,28.240000,29.290001,22.278534,1110237200
2010-04-01,29.350000,31.580000,28.620001,30.540001,23.229301,1319029500
2010-05-01,30.670000,31.059999,24.559999,25.799999,19.623970,1720130200
2010-06-01,25.530001,26.930000,22.950001,23.010000,17.580814,1671811600
2010-07-01,23.090000,26.410000,22.730000,25.809999,19.720158,1408590600
2010-08-01,25.990000,26.379999,23.320000,23.469999,17.932280,1279372100
2010-09-01,23.670000,25.530001,23.540001,24.490000,18.811430,1273139500
2010-10-01,24.770000,27.200001,23.780001,26.670000,20.485947,1281432800
2010-11-01,26.879999,28.870001,24.930000,25.260000,19.402885,1361176300
2010-12-01,25.570000,28.400000,25.559999,27.910000,21.570152,1033710000
2011-01-01,28.049999,29.459999,27.420000,27.730000,21.431032,1361258700
2011-02-01,27.799999,28.340000,26.430000,26.580000,20.542271,1114368500
2011-03-01,26.600000,26.780001,24.680000,25.389999,19.738554,1310885200
2011-04-01,25.530001,26.870001,24.719999,25.920000,20.150587,1313844800
2011-05-01,25.940001,26.250000,24.030001,25.010000,19.443140,1364062800
2011-06-01,24.990000,26.000000,23.650000,26.000000,20.345268,1297757600
2011-07-01,25.930000,28.150000,25.840000,27.400000,21.440781,1259328200
2011-08-01,27.510000,27.690001,23.790001,26.600000,20.814772,1719339500
2011-09-01,26.459999,27.500000,24.600000,24.889999,19.599613,1279920200
2011-10-01,24.719999,27.500000,24.260000,26.629999,20.969774,1218142500
2011-11-01,26.190001,27.200001,24.299999,25.580000,20.142954,1046207400
2011-12-01,25.559999,26.190001,25.160000,25.959999,20.596107,1007166600
2012-01-01,26.549999,29.950001,26.389999,29.530001,23.428471,1354858100
2012-02-01,29.790001,32.000000,29.709999,31.740000,25.181850,984332300
2012-03-01,31.930000,32.950001,31.490000,32.259998,25.762899,942366500
2012-04-01,32.220001,32.889999,30.230000,32.020000,25.571236,940739700
2012-05-01,32.049999,32.340000,28.639999,29.190001,23.311186,1014372600
2012-06-01,28.760000,31.139999,28.320000,30.590000,24.589531,973131400
2012-07-01,30.620001,31.049999,28.540001,29.469999,23.689230,846604100
2012-08-01,29.590000,30.959999,28.969999,30.820000,24.774410,671748400
2012-09-01,30.450001,31.610001,29.740000,29.760000,24.080822,893107700
2012-10-01,29.809999,30.250000,27.760000,28.540001,23.093637,1105402300
2012-11-01,28.840000,30.200001,26.340000,26.620001,21.540031,1310516100
2012-12-01,26.780001,27.730000,26.260000,26.709999,21.790455,947310900
2013-01-01,27.250000,28.230000,26.280001,27.450001,22.394163,1145054400
2013-02-01,27.670000,28.200001,27.100000,27.799999,22.679699,780587000
2013-03-01,27.719999,28.660000,27.520000,28.610001,23.533752,844946000
2013-04-01,28.639999,33.110001,28.110001,33.099998,27.227098,1465757200
2013-05-01,32.930000,35.279999,32.320000,34.900002,28.707731,1071860000
2013-06-01,34.919998,35.779999,32.570000,34.540001,28.610823,945155500
2013-07-01,34.750000,36.430000,31.020000,31.840000,26.374308,1111130600
2013-08-01,32.060001,35.200001,30.840000,33.400002,27.666515,1051265000
2013-09-01,31.750000,33.750000,30.950001,33.279999,27.761368,1242961500
2013-10-01,33.349998,36.290001,32.799999,35.410000,29.538166,965331500
2013-11-01,35.669998,38.290001,35.389999,38.130001,31.807119,800431600
2013-12-01,38.090000,38.980000,35.529999,37.410000,31.443193,826617700
2014-01-01,37.349998,37.889999,34.630001,37.840000,31.804602,930226200
2014-02-01,37.740002,38.459999,35.689999,38.310001,32.199635,705304500
2014-03-01,37.919998,41.500000,37.490002,40.990002,34.710529,778425700
2014-04-01,41.150002,41.660000,38.900002,40.400002,34.210926,746112500
2014-05-01,40.240002,40.970001,38.509998,40.939999,34.668186,574362900
2014-06-01,40.950001,42.290001,39.860001,41.700001,35.560871,555767300
2014-07-01,41.860001,45.709999,41.049999,43.160000,36.805935,731616500
2014-08-01,43.209999,45.470001,42.209999,45.430000,38.741749,513919700
2014-09-01,45.430000,47.570000,44.529999,46.360001,39.781754,860827300
2014-10-01,46.270000,46.970001,42.099998,46.950001,40.288036,853260900
2014-11-01,46.889999,50.049999,46.730000,47.810001,41.026001,523005900
2014-12-01,47.880001,49.060001,44.900002,46.450001,40.110386,626771200
2015-01-01,46.660000,47.910000,40.349998,40.400002,34.886108,918966800
2015-02-01,40.590000,44.299999,40.230000,43.849998,37.865234,656509700
2015-03-01,43.669998,44.189999,40.540001,40.660000,35.360477,824335300
2015-04-01,40.599998,49.540001,40.119999,48.639999,42.300392,874535300
2015-05-01,48.580002,48.910000,46.020000,46.860001,40.752396,633072800
2015-06-01,47.060001,47.770000,43.939999,44.150002,38.645138,664853400
2015-07-01,44.459999,47.400002,43.320000,46.700001,40.877186,725458100
2015-08-01,46.980000,48.410000,39.720001,43.520000,38.093681,776480300
2015-09-01,42.169998,45.000000,41.660000,44.259998,38.996895,673079900
2015-10-01,44.750000,54.369999,43.750000,52.639999,46.380405,856716800
2015-11-01,52.849998,54.980000,52.529999,54.349998,47.887062,662626600
2015-12-01,54.410000,56.849998,53.680000,55.480000,49.212170,792820900
2016-01-01,54.320000,55.389999,49.099998,55.090000,48.866234,927914700
2016-02-01,54.880001,55.090000,48.189999,50.880001,45.131851,814770900
2016-03-01,50.970001,55.639999,50.580002,55.230000,49.342167,641110900
2016-04-01,55.049999,56.770000,49.349998,49.869999,44.553570,699025700
2016-05-01,50.000000,53.000000,49.459999,53.000000,47.349903,530704800
2016-06-01,52.439999,52.950001,48.040001,51.169998,46.034721,823627000
2016-07-01,51.130001,57.290001,50.389999,56.680000,50.991764,647587800
2016-08-01,56.599998,58.700001,56.139999,57.459999,51.693478,467078900
2016-09-01,57.009998,58.189999,55.610001,57.599998,52.142403,526427800
2016-10-01,57.410000,61.369999,56.320000,59.919998,54.242584,614841800
2016-11-01,59.970001,61.410000,57.279999,60.259998,54.550373,613056800
2016-12-01,60.110001,64.099998,58.799999,62.139999,56.632256,513579700
2017-01-01,62.790001,65.910004,61.950001,64.650002,58.919785,493453500
2017-02-01,64.360001,65.239998,62.750000,63.980000,58.309158,440744000
2017-03-01,64.129997,66.190002,63.619999,65.860001,60.386436,489169700
2017-04-01,65.809998,69.139999,64.849998,68.459999,62.770329,433191200
2017-05-01,68.680000,70.739998,67.139999,69.839996,64.035667,517218500
2017-06-01,70.239998,72.889999,68.089996,68.930000,63.563541,629716800
2017-07-01,69.330002,74.419998,68.019997,72.699997,67.040031,469851200
2017-08-01,73.099998,74.959999,71.279999,74.769997,68.948853,444070500
2017-09-01,74.709999,75.970001,72.919998,74.489998,69.056656,375983900
2017-10-01,74.709999,86.199997,73.709999,83.180000,77.112808,449950000
2017-11-01,83.680000,85.059998,82.239998,84.169998,78.030579,421926000
2017-12-01,83.599998,87.500000,80.699997,85.540001,79.698898,466203300
2018-01-01,86.129997,95.449997,85.500000,95.010002,88.522263,574258400
2018-02-01,94.790001,96.070000,83.830002,93.769997,87.366928,725663300
2018-03-01,93.989998,97.239998,87.080002,91.269997,85.437103,750754800
2018-04-01,90.470001,97.900002,87.510002,93.519997,87.543312,668130700
2018-05-01,93.209999,99.989998,92.449997,98.839996,92.523338,509417900
2018-06-01,99.279999,102.690002,97.260002,98.610001,92.708138,602585200
2018-07-01,98.099998,111.150002,98.000000,106.080002,99.731049,569352300
2018-08-01,106.029999,112.779999,104.839996,112.330002,105.606972,456628100
2018-09-01,110.849998,115.290001,107.230003,114.370003,107.938667,480255500
2018-10-01,114.750000,116.180000,100.110001,106.809998,100.803795,927548000
2018-11-01,107.050003,112.239998,99.349998,110.889999,104.654343,720228600
2018-12-01,113.000000,113.419998,93.959999,101.570000,96.272530,944314600
2019-01-01,99.550003,107.900002,97.199997,104.430000,98.983398,714212800
2019-02-01,103.779999,113.239998,102.349998,112.029999,106.187012,469095900
2019-03-01,112.889999,120.820000,108.800003,117.940002,112.266174,589095800
2019-04-01,118.949997,131.369995,118.099998,130.600006,124.317146,433157700
2019-05-01,130.529999,130.649994,123.040001,123.680000,117.730042,547218800
2019-06-01,123.849998,138.399994,119.010002,133.960007,127.987503,508324300
2019-07-01,136.630005,141.679993,134.669998,136.270004,130.194519,484079900
2019-08-01,137.000000,140.940002,130.779999,137.860001,131.713654,584482000
2019-09-01,136.610001,142.369995,134.509995,139.029999,133.273788,472544800
2019-10-01,139.660004,145.669998,133.220001,143.369995,137.434082,549523400
2019-11-01,144.259995,152.500000,142.970001,151.380005,145.112503,392371800
2019-12-01,151.809998,159.550003,146.649994,157.699997,151.685211,450303300
2020-01-01,158.779999,174.050003,156.509995,170.229996,163.737274,558530000
2020-02-01,170.429993,190.699997,152.000000,162.009995,155.830780,887522300
2020-03-01,165.309998,175.000000,132.520004,157.710007,152.109177,1612695500
2020-04-01,153.000000,180.399994,150.360001,179.210007,172.845642,984705000
2020-05-01,175.800003,187.509995,173.800003,183.250000,176.742126,688845000
2020-06-01,182.539993,204.399994,181.350006,203.509995,196.829300,764965400
2020-07-01,203.139999,216.380005,197.509995,205.009995,198.280075,770190800
2020-08-01,211.520004,231.149994,203.139999,225.529999,218.126450,692423900
2020-09-01,225.509995,232.860001,196.250000,210.330002,203.917145,768176300
2020-10-01,213.490005,225.210007,199.619995,202.470001,196.296799,631618000
2020-11-01,204.289993,228.119995,200.119995,214.070007,207.543137,573443000
2020-12-01,214.509995,227.179993,209.110001,222.419998,216.203094,594761700
2021-01-01,222.529999,242.639999,211.940002,231.960007,225.476440,648076400
2021-02-01,235.059998,246.130005,227.880005,232.380005,225.884720,490962200
2021-03-01,235.899994,241.050003,224.259995,235.770004,229.707794,724945800
2021-04-01,238.470001,263.190002,238.050003,252.179993,245.695831,568661600
2021-05-01,253.399994,254.350006,238.070007,249.679993,243.260101,495084900
2021-06-01,251.229996,271.649994,243.000000,270.899994,264.543945,508572200
2021-07-01,269.609985,290.149994,269.600006,284.910004,278.225250,522672700
2021-08-01,286.359985,305.839996,283.739990,301.880005,294.797089,441308900
2021-09-01,302.869995,305.320007,281.619995,281.920013,275.832458,502918700
2021-10-01,282.119995,332.000000,280.250000,331.619995,324.459290,516515800
2021-11-01,331.359985,349.670013,326.369995,330.589996,323.451538,509885200
2021-12-01,335.130005,344.299988,317.250000,336.320007,329.659790,625674800
2022-01-01,335.350006,338.000000,276.049988,310.980011,304.821625,947531400
2022-02-01,310.410004,315.119995,271.519989,298.790009,292.873047,697050600
2022-03-01,296.399994,315.950012,270.000000,308.309998,302.829346,734334200
2022-04-01,309.369995,315.109985,270.000000,277.519989,272.586670,627343400
2022-05-01,277.709991,290.880005,246.440002,271.869995,267.037140,742902000
2022-06-01,275.200012,277.690002,241.509995,256.829987,252.852036,621372300
2022-07-01,256.390015,282.000000,245.940002,280.739990,276.391693,534891800
2022-08-01,277.820007,294.179993,260.660004,261.470001,257.420166,477157600
2022-09-01,258.869995,267.450012,232.729996,232.899994,229.779373,575586600
2022-10-01,235.410004,251.039993,219.130005,232.130005,229.019699,671225100
2022-11-01,234.600006,255.330002,213.429993,255.139999,251.721390,615296000
2022-12-01,253.869995,263.920013,233.869995,239.820007,237.273453,591358700
2023-01-01,243.080002,249.830002,219.350006,247.809998,245.178604,666168100
2023-02-01,248.000000,276.760010,245.470001,249.419998,246.771515,615501000
2023-03-01,250.759995,289.269989,245.610001,288.299988,285.953094,747635000
2023-04-01,286.519989,308.929993,275.369995,307.260010,304.758759,551497100
2023-05-01,306.970001,335.940002,303.399994,328.390015,325.716766,600807200
2023-06-01,325.929993,351.470001,322.500000,340.540009,338.506226,547588700
2023-07-01,339.190002,366.779999,327.000000,335.920013,333.913818,666764400
2023-08-01,335.190002,338.540009,311.549988,327.760010,325.802582,479456700
2023-09-01,331.309998,340.859985,309.450012,315.750000,314.528778,416680700
2023-10-01,316.279999,346.200012,311.209991,338.109985,336.802307,540907000
2023-11-01,339.790009,384.299988,339.649994,378.910004,377.444519,563880300
2023-12-01,376.760010,378.160004,362.899994,376.040009,375.345886,522003700
2024-01-01,373.859985,415.320007,366.500000,397.579987,396.846130,528399000
2024-02-01,401.829987,420.820007,397.220001,413.640015,412.876495,444176300
2024-03-01,411.269989,430.820007,398.390015,420.720001,420.720001,426349600
2024-04-01,423.950012,429.369995,388.029999,399.040009,399.040009,362346200
2024-04-25,394.089996,399.889893,388.035492,399.040009,399.040009,37274404
